MyFinalPosition,WinnerIndex,MyStrategy,MyPoints,EnemyStrategy2,EnemyPoints2,EnemyStrategy3,EnemyPoints3,EnemyStrategy4,EnemyPoints4,GameSeed,MyTotalWinsQty
4,2,SHOOTER,51,SHERIFF,4,SHOOTER,37,LOW_LAYER,12,1554611957,340
4,4,SHOOTER,60,SHERIFF,9,SHOOTER,35,LOW_LAYER,0,1554611958,340
2,4,SHOOTER,20,SHERIFF,56,SHOOTER,28,LOW_LAYER,0,1554611960,340
4,4,SHOOTER,57,SHERIFF,13,SHOOTER,56,LOW_LAYER,4,1554611962,340
4,4,SHOOTER,56,SHERIFF,32,SHOOTER,44,LOW_LAYER,24,1554611964,340
4,4,SHOOTER,54,SHERIFF,26,SHOOTER,18,LOW_LAYER,6,1554611966,340
4,4,SHOOTER,53,SHERIFF,28,SHOOTER,41,LOW_LAYER,8,1554611967,340
3,4,SHOOTER,11,SHERIFF,7,SHOOTER,56,LOW_LAYER,4,1554611969,340
3,4,SHOOTER,51,SHERIFF,22,SHOOTER,52,LOW_LAYER,5,1554611971,340
2,4,SHOOTER,34,SHERIFF,54,SHOOTER,41,LOW_LAYER,1,1554611973,340
3,4,SHOOTER,22,SHERIFF,11,SHOOTER,69,LOW_LAYER,2,1554611974,340
2,4,SHOOTER,35,SHERIFF,36,SHOOTER,59,LOW_LAYER,26,1554611976,340
3,4,SHOOTER,28,SHERIFF,19,SHOOTER,57,LOW_LAYER,0,1554611978,340
4,4,SHOOTER,75,SHERIFF,31,SHOOTER,49,LOW_LAYER,27,1554611979,340
2,4,SHOOTER,8,SHERIFF,38,SHOOTER,54,LOW_LAYER,4,1554611981,340
4,4,SHOOTER,50,SHERIFF,13,SHOOTER,33,LOW_LAYER,8,1554611983,340
4,4,SHOOTER,52,SHERIFF,8,SHOOTER,12,LOW_LAYER,6,1554611985,340
4,4,SHOOTER,59,SHERIFF,9,SHOOTER,36,LOW_LAYER,0,1554611986,340
1,1,SHOOTER,1,SHERIFF,26,SHOOTER,51,LOW_LAYER,26,1554611988,341
2,4,SHOOTER,49,SHERIFF,55,SHOOTER,51,LOW_LAYER,1,1554611989,341
3,4,SHOOTER,32,SHERIFF,13,SHOOTER,59,LOW_LAYER,0,1554611991,341
4,4,SHOOTER,64,SHERIFF,30,SHOOTER,28,LOW_LAYER,8,1554611993,341
3,4,SHOOTER,54,SHERIFF,18,SHOOTER,58,LOW_LAYER,0,1554611995,341
2,4,SHOOTER,8,SHERIFF,13,SHOOTER,55,LOW_LAYER,2,1554611997,341
3,4,SHOOTER,39,SHERIFF,35,SHOOTER,62,LOW_LAYER,20,1554611998,341
3,4,SHOOTER,42,SHERIFF,32,SHOOTER,55,LOW_LAYER,1,1554612000,341
3,2,SHOOTER,52,SHERIFF,2,SHOOTER,61,LOW_LAYER,41,1554612002,341
4,4,SHOOTER,51,SHERIFF,26,SHOOTER,31,LOW_LAYER,22,1554612004,341
3,4,SHOOTER,37,SHERIFF,33,SHOOTER,60,LOW_LAYER,26,1554612006,341
3,4,SHOOTER,47,SHERIFF,41,SHOOTER,56,LOW_LAYER,12,1554612007,341
3,4,SHOOTER,55,SHERIFF,12,SHOOTER,60,LOW_LAYER,3,1554612009,341
1,1,SHOOTER,2,SHERIFF,26,SHOOTER,50,LOW_LAYER,26,1554612011,342
3,4,SHOOTER,33,SHERIFF,16,SHOOTER,55,LOW_LAYER,0,1554612012,342
4,4,SHOOTER,58,SHERIFF,10,SHOOTER,36,LOW_LAYER,0,1554612014,342
4,4,SHOOTER,69,SHERIFF,46,SHOOTER,41,LOW_LAYER,0,1554612016,342
4,4,SHOOTER,64,SHERIFF,13,SHOOTER,53,LOW_LAYER,0,1554612018,342
1,1,SHOOTER,19,SHERIFF,55,SHOOTER,30,LOW_LAYER,26,1554612020,343
4,4,SHOOTER,53,SHERIFF,31,SHOOTER,43,LOW_LAYER,29,1554612021,343
2,4,SHOOTER,34,SHERIFF,37,SHOOTER,58,LOW_LAYER,1,1554612023,343
3,4,SHOOTER,25,SHERIFF,50,SHOOTER,3,LOW_LAYER,0,1554612024,343
4,4,SHOOTER,51,SHERIFF,15,SHOOTER,35,LOW_LAYER,3,1554612026,343
4,3,SHOOTER,51,SHERIFF,43,SHOOTER,10,LOW_LAYER,26,1554612028,343
1,1,SHOOTER,23,SHERIFF,51,SHOOTER,30,LOW_LAYER,26,1554612029,344
4,4,SHOOTER,53,SHERIFF,25,SHOOTER,51,LOW_LAYER,1,1554612031,344
3,4,SHOOTER,33,SHERIFF,18,SHOOTER,53,LOW_LAYER,0,1554612033,344
4,2,SHOOTER,57,SHERIFF,7,SHOOTER,32,LOW_LAYER,8,1554612034,344
4,4,SHOOTER,54,SHERIFF,18,SHOOTER,32,LOW_LAYER,0,1554612036,344
3,2,SHOOTER,35,SHERIFF,0,SHOOTER,65,LOW_LAYER,4,1554612038,344
3,4,SHOOTER,26,SHERIFF,16,SHOOTER,57,LOW_LAYER,5,1554612040,344
3,4,SHOOTER,25,SHERIFF,24,SHOOTER,54,LOW_LAYER,1,1554612041,344
4,4,SHOOTER,56,SHERIFF,6,SHOOTER,16,LOW_LAYER,0,1554612043,344
4,4,SHOOTER,62,SHERIFF,31,SHOOTER,36,LOW_LAYER,1,1554612044,344
1,1,SHOOTER,12,SHERIFF,35,SHOOTER,57,LOW_LAYER,26,1554612046,345
1,1,SHOOTER,33,SHERIFF,43,SHOOTER,71,LOW_LAYER,35,1554612048,346
4,4,SHOOTER,54,SHERIFF,25,SHOOTER,48,LOW_LAYER,3,1554612050,346
2,4,SHOOTER,34,SHERIFF,36,SHOOTER,57,LOW_LAYER,29,1554612052,346
3,4,SHOOTER,27,SHERIFF,10,SHOOTER,62,LOW_LAYER,5,1554612053,346
3,3,SHOOTER,49,SHERIFF,44,SHOOTER,34,LOW_LAYER,55,1554612055,346
4,4,SHOOTER,53,SHERIFF,11,SHOOTER,39,LOW_LAYER,1,1554612057,346
3,4,SHOOTER,39,SHERIFF,29,SHOOTER,72,LOW_LAYER,16,1554612058,346
3,4,SHOOTER,46,SHERIFF,29,SHOOTER,53,LOW_LAYER,2,1554612060,346
4,2,SHOOTER,57,SHERIFF,8,SHOOTER,12,LOW_LAYER,27,1554612062,346
3,2,SHOOTER,21,SHERIFF,15,SHOOTER,51,LOW_LAYER,17,1554612064,346
2,4,SHOOTER,19,SHERIFF,51,SHOOTER,34,LOW_LAYER,0,1554612066,346
4,4,SHOOTER,59,SHERIFF,14,SHOOTER,44,LOW_LAYER,13,1554612067,346
2,4,SHOOTER,17,SHERIFF,26,SHOOTER,61,LOW_LAYER,0,1554612069,346
4,4,SHOOTER,56,SHERIFF,6,SHOOTER,16,LOW_LAYER,0,1554612071,346
4,4,SHOOTER,66,SHERIFF,17,SHOOTER,47,LOW_LAYER,0,1554612072,346
4,4,SHOOTER,62,SHERIFF,43,SHOOTER,51,LOW_LAYER,0,1554612075,346
2,4,SHOOTER,26,SHERIFF,35,SHOOTER,65,LOW_LAYER,4,1554612076,346
1,1,SHOOTER,24,SHERIFF,26,SHOOTER,51,LOW_LAYER,29,1554612078,347
4,4,SHOOTER,64,SHERIFF,40,SHOOTER,47,LOW_LAYER,5,1554612080,347
3,4,SHOOTER,55,SHERIFF,23,SHOOTER,62,LOW_LAYER,16,1554612082,347
4,4,SHOOTER,54,SHERIFF,43,SHOOTER,50,LOW_LAYER,35,1554612084,347
3,2,SHOOTER,47,SHERIFF,9,SHOOTER,59,LOW_LAYER,15,1554612086,347
4,4,SHOOTER,58,SHERIFF,19,SHOOTER,46,LOW_LAYER,7,1554612087,347
4,2,SHOOTER,58,SHERIFF,0,SHOOTER,19,LOW_LAYER,1,1554612089,347
4,4,SHOOTER,54,SHERIFF,4,SHOOTER,46,LOW_LAYER,0,1554612091,347
4,4,SHOOTER,56,SHERIFF,25,SHOOTER,51,LOW_LAYER,24,1554612092,347
3,2,SHOOTER,34,SHERIFF,2,SHOOTER,68,LOW_LAYER,26,1554612094,347
4,4,SHOOTER,50,SHERIFF,21,SHOOTER,7,LOW_LAYER,0,1554612096,347
3,4,SHOOTER,27,SHERIFF,15,SHOOTER,59,LOW_LAYER,3,1554612098,347
3,2,SHOOTER,14,SHERIFF,3,SHOOTER,53,LOW_LAYER,8,1554612099,347
2,4,SHOOTER,39,SHERIFF,44,SHOOTER,68,LOW_LAYER,5,1554612101,347
4,2,SHOOTER,72,SHERIFF,27,SHOOTER,38,LOW_LAYER,45,1554612103,347
2,4,SHOOTER,4,SHERIFF,13,SHOOTER,61,LOW_LAYER,0,1554612105,347
4,4,SHOOTER,61,SHERIFF,2,SHOOTER,14,LOW_LAYER,1,1554612106,347
3,4,SHOOTER,38,SHERIFF,9,SHOOTER,55,LOW_LAYER,2,1554612108,347
1,1,SHOOTER,23,SHERIFF,40,SHOOTER,64,LOW_LAYER,29,1554612110,348
3,2,SHOOTER,24,SHERIFF,0,SHOOTER,77,LOW_LAYER,3,1554612111,348
3,2,SHOOTER,27,SHERIFF,2,SHOOTER,68,LOW_LAYER,7,1554612113,348
3,4,SHOOTER,54,SHERIFF,30,SHOOTER,57,LOW_LAYER,15,1554612115,348
3,4,SHOOTER,32,SHERIFF,22,SHOOTER,50,LOW_LAYER,0,1554612117,348
4,4,SHOOTER,56,SHERIFF,45,SHOOTER,39,LOW_LAYER,16,1554612118,348
4,4,SHOOTER,52,SHERIFF,22,SHOOTER,29,LOW_LAYER,1,1554612121,348
4,4,SHOOTER,55,SHERIFF,18,SHOOTER,27,LOW_LAYER,4,1554612122,348
4,4,SHOOTER,53,SHERIFF,24,SHOOTER,20,LOW_LAYER,7,1554612124,348
4,4,SHOOTER,59,SHERIFF,52,SHOOTER,40,LOW_LAYER,31,1554612125,348
4,4,SHOOTER,70,SHERIFF,52,SHOOTER,46,LOW_LAYER,40,1554612127,348
2,4,SHOOTER,30,SHERIFF,36,SHOOTER,61,LOW_LAYER,3,1554612129,348
4,4,SHOOTER,78,SHERIFF,8,SHOOTER,42,LOW_LAYER,2,1554612131,348
3,4,SHOOTER,31,SHERIFF,13,SHOOTER,59,LOW_LAYER,1,1554612133,348
4,4,SHOOTER,67,SHERIFF,57,SHOOTER,43,LOW_LAYER,41,1554612135,348
3,4,SHOOTER,40,SHERIFF,14,SHOOTER,50,LOW_LAYER,0,1554612137,348
2,4,SHOOTER,16,SHERIFF,33,SHOOTER,52,LOW_LAYER,3,1554612139,348
4,4,SHOOTER,55,SHERIFF,5,SHOOTER,18,LOW_LAYER,0,1554612140,348
3,2,SHOOTER,26,SHERIFF,9,SHOOTER,51,LOW_LAYER,18,1554612142,348
1,1,SHOOTER,22,SHERIFF,48,SHOOTER,51,LOW_LAYER,35,1554612144,349
3,4,SHOOTER,28,SHERIFF,9,SHOOTER,67,LOW_LAYER,0,1554612145,349
4,4,SHOOTER,58,SHERIFF,26,SHOOTER,52,LOW_LAYER,20,1554612147,349
1,1,SHOOTER,38,SHERIFF,40,SHOOTER,57,LOW_LAYER,47,1554612149,350
4,2,SHOOTER,65,SHERIFF,1,SHOOTER,30,LOW_LAYER,8,1554612151,350
2,4,SHOOTER,17,SHERIFF,59,SHOOTER,28,LOW_LAYER,0,1554612153,350
4,2,SHOOTER,62,SHERIFF,8,SHOOTER,36,LOW_LAYER,24,1554612154,350
3,4,SHOOTER,48,SHERIFF,31,SHOOTER,61,LOW_LAYER,16,1554612156,350
3,2,SHOOTER,43,SHERIFF,18,SHOOTER,50,LOW_LAYER,19,1554612158,350
4,3,SHOOTER,53,SHERIFF,29,SHOOTER,22,LOW_LAYER,26,1554612160,350
4,4,SHOOTER,65,SHERIFF,6,SHOOTER,7,LOW_LAYER,0,1554612162,350
4,4,SHOOTER,51,SHERIFF,5,SHOOTER,45,LOW_LAYER,3,1554612163,350
4,4,SHOOTER,68,SHERIFF,30,SHOOTER,20,LOW_LAYER,12,1554612165,350
3,2,SHOOTER,34,SHERIFF,0,SHOOTER,51,LOW_LAYER,19,1554612167,350
3,4,SHOOTER,19,SHERIFF,4,SHOOTER,52,LOW_LAYER,3,1554612169,350
3,2,SHOOTER,49,SHERIFF,8,SHOOTER,55,LOW_LAYER,18,1554612170,350
2,4,SHOOTER,28,SHERIFF,34,SHOOTER,66,LOW_LAYER,2,1554612172,350
4,3,SHOOTER,50,SHERIFF,42,SHOOTER,16,LOW_LAYER,48,1554612174,350
3,4,SHOOTER,27,SHERIFF,8,SHOOTER,66,LOW_LAYER,3,1554612175,350
4,2,SHOOTER,67,SHERIFF,0,SHOOTER,33,LOW_LAYER,4,1554612177,350
1,1,SHOOTER,0,SHERIFF,52,SHOOTER,52,LOW_LAYER,52,1554612179,351
3,2,SHOOTER,50,SHERIFF,6,SHOOTER,57,LOW_LAYER,17,1554612180,351
4,4,SHOOTER,54,SHERIFF,9,SHOOTER,15,LOW_LAYER,0,1554612182,351
2,4,SHOOTER,35,SHERIFF,43,SHOOTER,54,LOW_LAYER,24,1554612184,351
2,2,SHOOTER,45,SHERIFF,26,SHOOTER,59,LOW_LAYER,52,1554612186,351
3,4,SHOOTER,52,SHERIFF,40,SHOOTER,60,LOW_LAYER,4,1554612187,351
4,4,SHOOTER,56,SHERIFF,31,SHOOTER,17,LOW_LAYER,0,1554612190,351
4,4,SHOOTER,62,SHERIFF,4,SHOOTER,12,LOW_LAYER,0,1554612191,351
4,4,SHOOTER,57,SHERIFF,27,SHOOTER,46,LOW_LAYER,0,1554612193,351
3,4,SHOOTER,48,SHERIFF,20,SHOOTER,60,LOW_LAYER,2,1554612194,351
4,4,SHOOTER,56,SHERIFF,30,SHOOTER,39,LOW_LAYER,5,1554612196,351
4,2,SHOOTER,59,SHERIFF,5,SHOOTER,26,LOW_LAYER,14,1554612198,351
4,4,SHOOTER,58,SHERIFF,11,SHOOTER,30,LOW_LAYER,5,1554612200,351
4,4,SHOOTER,53,SHERIFF,7,SHOOTER,44,LOW_LAYER,0,1554612202,351
4,4,SHOOTER,53,SHERIFF,32,SHOOTER,40,LOW_LAYER,5,1554612203,351
4,4,SHOOTER,67,SHERIFF,3,SHOOTER,33,LOW_LAYER,1,1554612205,351
4,4,SHOOTER,51,SHERIFF,35,SHOOTER,40,LOW_LAYER,30,1554612207,351
4,4,SHOOTER,56,SHERIFF,13,SHOOTER,29,LOW_LAYER,6,1554612209,351
4,3,SHOOTER,70,SHERIFF,27,SHOOTER,7,LOW_LAYER,26,1554612210,351
4,4,SHOOTER,56,SHERIFF,45,SHOOTER,29,LOW_LAYER,0,1554612212,351
3,4,SHOOTER,45,SHERIFF,28,SHOOTER,56,LOW_LAYER,1,1554612214,351
3,4,SHOOTER,47,SHERIFF,33,SHOOTER,50,LOW_LAYER,0,1554612216,351
4,4,SHOOTER,54,SHERIFF,8,SHOOTER,16,LOW_LAYER,0,1554612218,351
4,4,SHOOTER,55,SHERIFF,25,SHOOTER,48,LOW_LAYER,2,1554612219,351
2,4,SHOOTER,2,SHERIFF,10,SHOOTER,66,LOW_LAYER,0,1554612221,351
3,3,SHOOTER,41,SHERIFF,50,SHOOTER,13,LOW_LAYER,26,1554612222,351
2,4,SHOOTER,18,SHERIFF,19,SHOOTER,54,LOW_LAYER,13,1554612224,351
1,1,SHOOTER,27,SHERIFF,57,SHOOTER,70,LOW_LAYER,28,1554612226,352
4,2,SHOOTER,64,SHERIFF,9,SHOOTER,45,LOW_LAYER,12,1554612228,352
3,4,SHOOTER,15,SHERIFF,6,SHOOTER,52,LOW_LAYER,5,1554612229,352
4,3,SHOOTER,56,SHERIFF,27,SHOOTER,21,LOW_LAYER,26,1554612231,352
4,4,SHOOTER,57,SHERIFF,25,SHOOTER,44,LOW_LAYER,4,1554612232,352
3,4,SHOOTER,40,SHERIFF,7,SHOOTER,57,LOW_LAYER,0,1554612234,352
4,3,SHOOTER,53,SHERIFF,34,SHOOTER,16,LOW_LAYER,27,1554612236,352
3,4,SHOOTER,31,SHERIFF,13,SHOOTER,53,LOW_LAYER,7,1554612238,352
4,4,SHOOTER,60,SHERIFF,1,SHOOTER,43,LOW_LAYER,0,1554612239,352
4,4,SHOOTER,55,SHERIFF,45,SHOOTER,30,LOW_LAYER,0,1554612241,352
4,2,SHOOTER,50,SHERIFF,30,SHOOTER,36,LOW_LAYER,40,1554612243,352
4,2,SHOOTER,57,SHERIFF,4,SHOOTER,12,LOW_LAYER,5,1554612245,352
1,1,SHOOTER,21,SHERIFF,51,SHOOTER,58,LOW_LAYER,26,1554612246,353
4,2,SHOOTER,51,SHERIFF,0,SHOOTER,9,LOW_LAYER,18,1554612248,353
3,4,SHOOTER,17,SHERIFF,3,SHOOTER,57,LOW_LAYER,1,1554612250,353
3,2,SHOOTER,50,SHERIFF,7,SHOOTER,64,LOW_LAYER,9,1554612251,353
4,4,SHOOTER,61,SHERIFF,7,SHOOTER,32,LOW_LAYER,4,1554612253,353
4,2,SHOOTER,56,SHERIFF,14,SHOOTER,40,LOW_LAYER,20,1554612255,353
1,1,SHOOTER,7,SHERIFF,8,SHOOTER,51,LOW_LAYER,38,1554612257,354
4,2,SHOOTER,50,SHERIFF,1,SHOOTER,49,LOW_LAYER,4,1554612258,354
3,4,SHOOTER,64,SHERIFF,10,SHOOTER,101,LOW_LAYER,7,1554612260,354
4,4,SHOOTER,65,SHERIFF,32,SHOOTER,32,LOW_LAYER,1,1554612262,354
4,4,SHOOTER,52,SHERIFF,13,SHOOTER,36,LOW_LAYER,3,1554612264,354
3,4,SHOOTER,29,SHERIFF,17,SHOOTER,58,LOW_LAYER,0,1554612266,354
3,2,SHOOTER,24,SHERIFF,7,SHOOTER,64,LOW_LAYER,9,1554612268,354
2,4,SHOOTER,25,SHERIFF,35,SHOOTER,60,LOW_LAYER,10,1554612269,354
3,4,SHOOTER,45,SHERIFF,16,SHOOTER,66,LOW_LAYER,3,1554612271,354
4,2,SHOOTER,57,SHERIFF,3,SHOOTER,34,LOW_LAYER,10,1554612273,354
3,4,SHOOTER,49,SHERIFF,11,SHOOTER,67,LOW_LAYER,3,1554612275,354
4,2,SHOOTER,53,SHERIFF,4,SHOOTER,50,LOW_LAYER,23,1554612277,354
4,4,SHOOTER,61,SHERIFF,5,SHOOTER,12,LOW_LAYER,0,1554612279,354
3,4,SHOOTER,44,SHERIFF,17,SHOOTER,66,LOW_LAYER,3,1554612280,354
3,4,SHOOTER,56,SHERIFF,35,SHOOTER,65,LOW_LAYER,26,1554612282,354
4,4,SHOOTER,50,SHERIFF,17,SHOOTER,32,LOW_LAYER,5,1554612284,354
4,4,SHOOTER,71,SHERIFF,16,SHOOTER,38,LOW_LAYER,5,1554612286,354
3,2,SHOOTER,27,SHERIFF,11,SHOOTER,51,LOW_LAYER,15,1554612287,354
4,4,SHOOTER,57,SHERIFF,18,SHOOTER,49,LOW_LAYER,6,1554612289,354
4,4,SHOOTER,52,SHERIFF,46,SHOOTER,32,LOW_LAYER,26,1554612291,354
3,4,SHOOTER,21,SHERIFF,3,SHOOTER,54,LOW_LAYER,0,1554612293,354
3,4,SHOOTER,57,SHERIFF,34,SHOOTER,59,LOW_LAYER,6,1554612294,354
4,4,SHOOTER,60,SHERIFF,37,SHOOTER,31,LOW_LAYER,2,1554612296,354
4,4,SHOOTER,54,SHERIFF,41,SHOOTER,26,LOW_LAYER,9,1554612298,354
2,4,SHOOTER,7,SHERIFF,16,SHOOTER,50,LOW_LAYER,5,1554612300,354
3,2,SHOOTER,40,SHERIFF,13,SHOOTER,63,LOW_LAYER,14,1554612302,354
3,4,SHOOTER,46,SHERIFF,45,SHOOTER,52,LOW_LAYER,13,1554612303,354
4,4,SHOOTER,71,SHERIFF,67,SHOOTER,41,LOW_LAYER,29,1554612305,354
4,4,SHOOTER,56,SHERIFF,26,SHOOTER,39,LOW_LAYER,9,1554612308,354
4,4,SHOOTER,69,SHERIFF,4,SHOOTER,31,LOW_LAYER,0,1554612309,354
2,4,SHOOTER,15,SHERIFF,30,SHOOTER,58,LOW_LAYER,1,1554612311,354
4,4,SHOOTER,54,SHERIFF,3,SHOOTER,47,LOW_LAYER,0,1554612313,354
3,4,SHOOTER,42,SHERIFF,31,SHOOTER,53,LOW_LAYER,4,1554612315,354
3,4,SHOOTER,45,SHERIFF,5,SHOOTER,53,LOW_LAYER,1,1554612316,354
3,4,SHOOTER,50,SHERIFF,8,SHOOTER,69,LOW_LAYER,3,1554612318,354
3,4,SHOOTER,42,SHERIFF,32,SHOOTER,62,LOW_LAYER,20,1554612320,354
3,4,SHOOTER,48,SHERIFF,40,SHOOTER,67,LOW_LAYER,1,1554612322,354
4,2,SHOOTER,61,SHERIFF,10,SHOOTER,41,LOW_LAYER,18,1554612324,354
4,2,SHOOTER,63,SHERIFF,0,SHOOTER,32,LOW_LAYER,9,1554612326,354
2,4,SHOOTER,18,SHERIFF,27,SHOOTER,56,LOW_LAYER,3,1554612328,354
3,4,SHOOTER,13,SHERIFF,9,SHOOTER,56,LOW_LAYER,0,1554612330,354
3,4,SHOOTER,44,SHERIFF,52,SHOOTER,34,LOW_LAYER,0,1554612331,354
3,4,SHOOTER,22,SHERIFF,51,SHOOTER,5,LOW_LAYER,0,1554612333,354
4,4,SHOOTER,60,SHERIFF,30,SHOOTER,42,LOW_LAYER,24,1554612334,354
4,4,SHOOTER,51,SHERIFF,21,SHOOTER,32,LOW_LAYER,0,1554612336,354
4,3,SHOOTER,62,SHERIFF,38,SHOOTER,0,LOW_LAYER,30,1554612338,354
4,4,SHOOTER,52,SHERIFF,50,SHOOTER,49,LOW_LAYER,5,1554612339,354
4,4,SHOOTER,50,SHERIFF,4,SHOOTER,22,LOW_LAYER,2,1554612342,354
4,4,SHOOTER,59,SHERIFF,16,SHOOTER,43,LOW_LAYER,12,1554612343,354
4,4,SHOOTER,62,SHERIFF,36,SHOOTER,28,LOW_LAYER,4,1554612345,354
2,4,SHOOTER,42,SHERIFF,45,SHOOTER,68,LOW_LAYER,1,1554612347,354
4,4,SHOOTER,63,SHERIFF,32,SHOOTER,35,LOW_LAYER,0,1554612349,354
2,2,SHOOTER,46,SHERIFF,26,SHOOTER,58,LOW_LAYER,52,1554612351,354
3,3,SHOOTER,30,SHERIFF,53,SHOOTER,21,LOW_LAYER,26,1554612352,354
3,4,SHOOTER,13,SHERIFF,8,SHOOTER,57,LOW_LAYER,0,1554612354,354
4,4,SHOOTER,59,SHERIFF,33,SHOOTER,38,LOW_LAYER,0,1554612355,354
3,4,SHOOTER,28,SHERIFF,26,SHOOTER,50,LOW_LAYER,0,1554612357,354
3,4,SHOOTER,53,SHERIFF,13,SHOOTER,57,LOW_LAYER,7,1554612359,354
4,2,SHOOTER,55,SHERIFF,21,SHOOTER,28,LOW_LAYER,26,1554612361,354
4,4,SHOOTER,57,SHERIFF,10,SHOOTER,36,LOW_LAYER,1,1554612362,354
4,4,SHOOTER,67,SHERIFF,34,SHOOTER,26,LOW_LAYER,3,1554612364,354
4,4,SHOOTER,52,SHERIFF,13,SHOOTER,31,LOW_LAYER,8,1554612366,354
2,4,SHOOTER,21,SHERIFF,67,SHOOTER,34,LOW_LAYER,8,1554612367,354
4,4,SHOOTER,52,SHERIFF,33,SHOOTER,19,LOW_LAYER,0,1554612369,354
3,4,SHOOTER,30,SHERIFF,28,SHOOTER,67,LOW_LAYER,5,1554612371,354
4,4,SHOOTER,51,SHERIFF,25,SHOOTER,15,LOW_LAYER,13,1554612372,354
4,4,SHOOTER,72,SHERIFF,27,SHOOTER,31,LOW_LAYER,0,1554612374,354
2,4,SHOOTER,22,SHERIFF,52,SHOOTER,56,LOW_LAYER,0,1554612376,354
4,4,SHOOTER,51,SHERIFF,31,SHOOTER,45,LOW_LAYER,29,1554612378,354
4,4,SHOOTER,57,SHERIFF,15,SHOOTER,32,LOW_LAYER,0,1554612379,354
4,4,SHOOTER,54,SHERIFF,26,SHOOTER,23,LOW_LAYER,1,1554612381,354
4,4,SHOOTER,53,SHERIFF,8,SHOOTER,40,LOW_LAYER,3,1554612383,354
4,3,SHOOTER,56,SHERIFF,30,SHOOTER,16,LOW_LAYER,28,1554612384,354
2,4,SHOOTER,32,SHERIFF,54,SHOOTER,44,LOW_LAYER,0,1554612386,354
2,4,SHOOTER,43,SHERIFF,44,SHOOTER,63,LOW_LAYER,6,1554612388,354
3,4,SHOOTER,42,SHERIFF,7,SHOOTER,55,LOW_LAYER,0,1554612390,354
4,4,SHOOTER,51,SHERIFF,26,SHOOTER,1,LOW_LAYER,0,1554612391,354
4,3,SHOOTER,74,SHERIFF,56,SHOOTER,36,LOW_LAYER,68,1554612393,354
4,3,SHOOTER,50,SHERIFF,26,SHOOTER,0,LOW_LAYER,28,1554612395,354
3,4,SHOOTER,17,SHERIFF,8,SHOOTER,52,LOW_LAYER,1,1554612396,354
4,4,SHOOTER,59,SHERIFF,28,SHOOTER,41,LOW_LAYER,2,1554612397,354
4,4,SHOOTER,53,SHERIFF,31,SHOOTER,40,LOW_LAYER,6,1554612399,354
4,2,SHOOTER,52,SHERIFF,6,SHOOTER,31,LOW_LAYER,15,1554612401,354
4,2,SHOOTER,68,SHERIFF,0,SHOOTER,27,LOW_LAYER,9,1554612403,354
4,4,SHOOTER,67,SHERIFF,19,SHOOTER,30,LOW_LAYER,14,1554612404,354
4,4,SHOOTER,60,SHERIFF,32,SHOOTER,36,LOW_LAYER,2,1554612406,354
3,4,SHOOTER,33,SHERIFF,10,SHOOTER,61,LOW_LAYER,0,1554612408,354
4,4,SHOOTER,66,SHERIFF,12,SHOOTER,48,LOW_LAYER,4,1554612410,354
3,4,SHOOTER,31,SHERIFF,19,SHOOTER,54,LOW_LAYER,0,1554612411,354
4,4,SHOOTER,63,SHERIFF,48,SHOOTER,41,LOW_LAYER,30,1554612413,354
4,4,SHOOTER,53,SHERIFF,6,SHOOTER,19,LOW_LAYER,0,1554612415,354
3,4,SHOOTER,39,SHERIFF,2,SHOOTER,63,LOW_LAYER,0,1554612416,354
4,2,SHOOTER,55,SHERIFF,0,SHOOTER,47,LOW_LAYER,2,1554612418,354
4,3,SHOOTER,52,SHERIFF,33,SHOOTER,19,LOW_LAYER,26,1554612420,354
4,2,SHOOTER,63,SHERIFF,26,SHOOTER,40,LOW_LAYER,27,1554612421,354
4,4,SHOOTER,64,SHERIFF,40,SHOOTER,52,LOW_LAYER,26,1554612423,354
4,3,SHOOTER,52,SHERIFF,31,SHOOTER,18,LOW_LAYER,29,1554612425,354
4,4,SHOOTER,54,SHERIFF,19,SHOOTER,52,LOW_LAYER,5,1554612426,354
4,4,SHOOTER,55,SHERIFF,36,SHOOTER,39,LOW_LAYER,26,1554612428,354
4,2,SHOOTER,66,SHERIFF,6,SHOOTER,22,LOW_LAYER,10,1554612429,354
4,4,SHOOTER,58,SHERIFF,5,SHOOTER,15,LOW_LAYER,0,1554612431,354
4,4,SHOOTER,63,SHERIFF,23,SHOOTER,15,LOW_LAYER,3,1554612433,354
3,4,SHOOTER,41,SHERIFF,4,SHOOTER,59,LOW_LAYER,0,1554612434,354
4,4,SHOOTER,54,SHERIFF,21,SHOOTER,29,LOW_LAYER,0,1554612436,354
4,4,SHOOTER,55,SHERIFF,18,SHOOTER,27,LOW_LAYER,4,1554612438,354
4,4,SHOOTER,58,SHERIFF,32,SHOOTER,49,LOW_LAYER,17,1554612439,354
3,4,SHOOTER,17,SHERIFF,11,SHOOTER,50,LOW_LAYER,0,1554612441,354
4,4,SHOOTER,63,SHERIFF,31,SHOOTER,32,LOW_LAYER,30,1554612442,354
3,2,SHOOTER,36,SHERIFF,5,SHOOTER,53,LOW_LAYER,10,1554612444,354
3,4,SHOOTER,45,SHERIFF,12,SHOOTER,65,LOW_LAYER,8,1554612446,354
3,4,SHOOTER,41,SHERIFF,50,SHOOTER,13,LOW_LAYER,0,1554612448,354
